Epoch EpRet/Mean EpRet/Std EpRet/Min EpRet/Max EpCosts/Mean EpCosts/Std EpCosts/Min EpCosts/Max EpLen/Mean EpLen/Min EpLen/Max Values/V/Mean Values/V/Min Values/V/Max Values/Adv/Mean Values/Adv/Min Values/Adv/Max Values/C/Mean Values/C/Min Values/C/Max Loss/Pi Loss/Value Loss/DeltaPi Loss/DeltaValue Loss/Cost Loss/DeltaCost Entropy KL Misc/StopIter Misc/Seed PolicyRatio LR Misc/ExplorationNoiseStd Misc/AcceptanceStep Misc/Alpha Misc/FinalStepNorm Misc/gradient_norm Misc/xHx Misc/H_inv_g Misc/cost_gradient_norm Misc/A Misc/B Misc/q Misc/r Misc/s Misc/Lambda_star Misc/Nu_star Misc/OptimCase TotalEnvSteps Time FPS
1 -0.089241564 1.1639075 -1.898681 4.227956 47.25 61.05011 0.0 233.0 1000.0 1000.0 1000.0 0.078755565 -0.06662095 0.31537038 -0.10573067 -2.2378817 2.795203 0.03586612 -0.18218865 0.25222218 9.313226e-09 0.0081081875 0.0 -0.005856607 9.010036 -2.709429 0.74363124 0.0062872185 1.0 0 1.0 0.0003 0.508999994180536 1.0 1.7783073 0.32924503 0.13904384 0.0063243466 0.17154336 0.07507969 0.0063005695 -0.16419502 0.0063243466 0.0002527959 0.0026877085 0.0 2.7278664 0.0 30000 12 2378
2 -0.44977525 0.8660152 -1.8446755 2.64634 53.642857 128.6055 0.0 530.0 1000.0 1000.0 1000.0 0.055320136 -0.075946905 0.2365618 -0.116740495 -2.2896218 2.1452832 0.53742665 -2.0302887 12.416488 -2.6077032e-08 0.0028542872 0.0 -0.0013086738 11.751936 -8.269491 0.7416687 0.006360776 1.0 0 1.0 0.0003 0.5080020093473719 1.0 1.0997051 0.30230993 0.084536225 0.016537784 0.28205094 0.07889511 0.016266244 -0.28525725 0.016537784 0.000854279 0.0026876125 0.0 2.727915 0.0 60000 25 2349
3 -0.95436245 0.8687198 -2.10552 2.4445548 8.928572 14.523204 0.0 46.0 1000.0 1000.0 1000.0 0.024483247 -0.27004036 0.3915879 -0.08518367 -2.1893322 2.0307446 1.4171234 -2.1766868 17.571112 1.1175871e-08 0.0038923179 0.0 -0.002035888 2.2852964 -1.6268725 0.73970217 0.004788139 1.0 0 1.0 0.0003 0.5070039867303798 1.0 0.83170116 0.29881826 0.22792004 0.028913138 0.35928553 0.08529489 0.028823202 -0.034415312 0.028913138 0.00065337087 0.004746657 1.2023549 0.0 3.0 90000 37 2487
4 0.37411395 1.040784 -1.6909847 2.2055264 50.92857 51.991707 0.0 177.0 1000.0 1000.0 1000.0 0.015073705 -0.3077699 0.5033669 -0.059782136 -2.3319263 2.3673334 2.3542442 -1.0494478 19.557283 1.8626451e-09 0.0039135953 0.0 -0.001870189 8.970036 -6.333931 0.7377318 0.005347102 1.0 0 1.0 0.0003 0.5060059945689283 1.0 1.020473 0.3204406 0.10800193 0.019205548 0.30120102 0.05166197 0.017865758 -0.15607175 0.019205548 0.002261789 0.0038182773 0.0 2.288657 0.0 120000 49 2486
5 0.7743775 1.1493267 -1.411195 3.777625 67.5 93.344406 0.0 385.0 1000.0 1000.0 1000.0 0.027869519 -0.34371904 0.6958251 -0.06591398 -2.3373709 2.4295778 2.6301634 -4.693481 21.51043 -2.7939677e-09 0.004935174 0.0 -0.0021859813 14.852421 -11.320672 0.7357575 0.005349805 1.0 0 1.0 0.0003 0.5050080103088117 1.0 1.1057427 0.30984363 0.25754136 0.016357675 0.28253192 0.11660486 0.015397417 -0.50439787 0.016357675 0.0018186636 0.003444427 0.0 2.4096606 0.0 150000 62 2481
6 0.31184545 1.3722433 -1.6588807 3.7475305 66.39286 76.84323 0.0 271.0 1000.0 1000.0 1000.0 -0.023397155 -0.34191626 0.85878867 -0.05570027 -2.1118371 2.190403 2.8096812 -2.5405054 23.372879 0.0 0.004771096 0.0 -0.0027015654 12.276745 -9.520913 0.73377925 0.005834412 1.0 0 1.0 0.0003 0.504010011618452 1.0 0.9669261 0.30403057 0.095443405 0.021391597 0.33704084 0.09335852 0.02116234 -0.529256 0.021391597 0.00084566395 0.0031194359 0.0 2.5320733 0.0 180000 74 2411
7 -0.31620264 1.1480678 -2.0688353 2.8159788 51.357143 68.31294 0.0 221.0 1000.0 1000.0 1000.0 -0.02213679 -0.3964461 1.1542177 -0.04437063 -2.1958025 2.0602748 2.539763 -3.5534995 22.30337 9.313226e-10 0.0049074385 0.0 -0.0024632267 9.469033 -7.7208834 0.7317974 0.0047975047 1.0 0 1.0 0.0003 0.5030120063706592 1.0 1.0410248 0.3194658 0.12490041 0.018454727 0.30055162 0.07162275 0.016938547 -0.19784889 0.018454727 0.0021988521 0.0031889034 0.0 2.5043418 0.0 210000 87 2419
8 -0.46523756 0.98729604 -2.2790692 2.32717 27.178572 47.474846 0.0 189.0 1000.0 1000.0 1000.0 -0.012126952 -0.3744221 1.2953506 -0.044208325 -2.0613089 2.3096848 2.801978 -3.5621274 24.971428 -7.450581e-09 0.003491988 0.0 -0.0017354835 5.4278975 -4.219876 0.729811 0.0 1.0 0 1.0 0.0003 0.5020140024227473 0.0 0.9019288 0.0 0.16381015 0.024585858 0.33751857 0.14850648 0.023693694 0.019096436 0.024585858 0.0021647858 0.0052527282 1.1138847 0.049858164 1.0 240000 99 2387
9 -0.73293537 0.7936094 -2.3495295 1.214718 17.0 31.119585 0.0 129.0 1000.0 1000.0 1000.0 -0.041917514 -0.35988045 0.9783004 -0.067381755 -2.194344 2.171279 2.1830401 -2.5247853 22.758541 -9.313226e-10 0.0024249193 0.0 -0.0010217071 3.2683444 -2.3608768 0.7278213 0.0036222478 1.0 0 1.0 0.0003 0.5010160076164407 1.0 0.910158 0.30701813 0.12489599 0.02414328 0.337324 0.07623047 0.023301825 -0.0011887234 0.02414328 0.0015942388 0.0030204747 1.0987104 0.0 3.0 270000 112 2443
10 0.50360394 1.0289234 -1.4594935 2.7176187 45.785713 83.17639 0.0 376.0 1000.0 1000.0 1000.0 -0.009881299 -0.33926356 1.5612322 -0.039305348 -2.1231344 2.140489 3.7111819 -3.3520389 28.295887 7.450581e-09 0.003154731 0.0 -0.0016880637 9.825495 -8.067001 0.7258273 0.005601001 1.0 0 1.0 0.0003 0.5000179999743863 1.0 1.0948867 0.29887757 0.18356885 0.016683664 0.303978 0.10598646 0.016315755 -0.106247425 0.016683664 0.00112208 0.0034222156 0.0 2.4174676 0.0 300000 124 2397
11 0.16559346 1.0661447 -1.6291282 3.1682374 53.392857 80.2729 0.0 348.0 1000.0 1000.0 1000.0 -0.031024354 -0.3531038 0.6930263 -0.06516852 -2.1502 2.2313795 4.0556016 -2.404235 31.783255 1.1175871e-08 0.0036199496 0.0 -0.0019504256 9.795826 -8.023753 0.7238292 0.00671627 1.0 0 1.0 0.0003 0.4990199874853069 1.0 1.1233417 0.30827704 0.23877479 0.01584915 0.29083666 0.12127363 0.015809597 -0.27069518 0.01584915 0.00033119356 0.0027731946 0.0 2.685493 0.0 330000 136 2472
12 -0.23615228 0.6034773 -1.6142186 1.5378205 12.714286 29.246315 0.0 132.0 1000.0 1000.0 1000.0 -0.033179473 -0.2834565 0.9802739 -0.06659273 -2.0632558 2.5118024 3.3581324 -2.5445492 29.37961 -1.8626451e-08 0.0020563193 0.0 -0.0010734622 3.5347908 -2.8388648 0.72182757 0.00749703 1.0 0 1.0 0.0003 0.49802200780647804 1.0 0.8977869 0.28746843 0.48126227 0.02481323 0.32019672 0.23023202 0.024794465 -0.012195133 0.02481323 0.0002966011 0.004688248 1.11385 0.0 3.0 360000 149 2462
