Epoch EpRet/Mean EpRet/Std EpRet/Min EpRet/Max EpCosts/Mean EpCosts/Std EpCosts/Min EpCosts/Max EpLen/Mean EpLen/Min EpLen/Max Values/V/Mean Values/V/Min Values/V/Max Values/Adv/Mean Values/Adv/Min Values/Adv/Max Values/C/Mean Values/C/Min Values/C/Max Loss/Pi Loss/Value Loss/DeltaPi Loss/DeltaValue Loss/Cost Loss/DeltaCost Entropy KL Misc/StopIter Misc/Seed PolicyRatio LR Misc/ExplorationNoiseStd LagrangeMultiplier TotalEnvSteps Time FPS
1 -0.81282234 1.5076783 -4.2459364 3.6709332 44.75 43.151417 0.0 138.0 1000.0 1000.0 1000.0 0.100836776 -0.08029732 0.32686487 0.0 -2.929604 8.424341 -0.046877563 -0.37373817 0.32350224 3.7252903e-09 0.018680878 -0.005467597 -0.014972867 8.019657 -2.7271094 0.74363124 0.0021122412 80.0 1 0.9999769 0.0003 0.508999994180536 0.03599999472498894 30000 9 3087
2 0.63564765 2.2898357 -3.7189012 6.407385 61.714287 58.169613 0.0 225.0 1000.0 1000.0 1000.0 0.09737981 -0.12781659 0.4411297 -1.6276042e-08 -2.3749511 12.276048 0.89464784 -1.1505147 11.974465 4.1909516e-09 0.008691587 -0.008272921 -0.005285533 11.3033695 -3.9834905 0.7416687 0.0032763416 80.0 1 0.9989219 0.00029939999999999996 0.5080020093473719 0.07004517316818237 60000 18 3323
3 1.8847106 1.3165977 -0.3129383 4.6470275 64.35714 51.60441 0.0 168.0 1000.0 1000.0 1000.0 0.11415153 -0.26811832 0.6286524 -4.0690105e-09 -2.7153454 13.093816 1.7950264 -7.5852633 18.058039 7.450581e-09 0.0071658827 -0.010680083 -0.003677485 11.327808 -4.531746 0.73970217 0.0046313684 80.0 1 1.0006413 0.0002988 0.5070039867303798 0.10452966392040253 90000 27 3365
4 3.1549606 2.3691587 0.014728007 9.350248 48.357143 41.59002 0.0 143.0 1000.0 1000.0 1000.0 0.17647874 -0.3223143 0.85045123 1.6276042e-08 -3.2516332 15.467293 2.3014774 -6.74204 18.399242 -9.313226e-09 0.009076085 -0.010307638 -0.0039618937 8.722481 -3.6757162 0.7377318 0.0044712503 80.0 1 0.9989013 0.0002982 0.5060059945689283 0.13836587965488434 120000 36 3414
5 4.910895 2.5162354 -0.0007971779 9.408252 94.85714 116.8099 0.0 483.0 1000.0 1000.0 1000.0 0.22448887 -0.30353236 1.1255414 1.4241537e-08 -4.9749575 12.775789 3.030084 -4.645979 22.834827 -1.1175871e-08 0.009770058 -0.011379938 -0.004899068 18.867292 -12.312891 0.7357575 0.004359274 80.0 1 1.0006115 0.00029759999999999997 0.5050080103088117 0.1716175228357315 150000 45 3426
6 6.720298 2.9214873 -0.10402836 10.870577 68.25 99.69332 0.0 514.0 1000.0 1000.0 1000.0 0.34282532 -0.34490588 1.1737322 -1.0172526e-08 -4.8736544 13.918299 3.3741682 -9.008587 20.482481 3.7252903e-09 0.013929279 -0.009940941 -0.006422954 12.476373 -7.842754 0.73377925 0.004019738 80.0 1 0.99863553 0.00029699999999999996 0.504010011618452 0.20530489087104797 180000 54 3470
7 7.83965 3.3178744 -0.33170608 12.026919 60.214287 58.137985 0.0 267.0 1000.0 1000.0 1000.0 0.3771146 -0.4589672 1.2612737 1.8310548e-08 -6.335965 13.826642 3.647966 -5.455746 20.286816 -1.3038516e-08 0.015386929 -0.009978002 -0.008266106 10.778099 -6.9294224 0.7317974 0.004340563 80.0 1 1.0000639 0.0002964 0.5030120063706592 0.238881453871727 210000 62 3462
8 9.725772 2.7185829 0.31444645 13.373108 89.5 69.85419 0.0 279.0 1000.0 1000.0 1000.0 0.51121306 -0.29591182 1.3485605 -3.051758e-08 -4.447286 13.687897 3.965358 -6.5283155 23.81812 1.1175871e-08 0.016677633 -0.0094576115 -0.009530973 14.275957 -8.466998 0.729811 0.004132621 80.0 1 0.99865794 0.0002958 0.5020140024227473 0.2731914520263672 240000 71 3432
9 9.9234295 2.599221 3.3398564 14.473309 51.82143 37.23291 0.0 125.0 1000.0 1000.0 1000.0 0.5677714 -0.34755716 1.3931403 -7.73112e-08 -5.750305 12.420817 4.1414337 -8.854412 24.43792 6.239861e-08 0.014615802 -0.0087284455 -0.008344578 9.32777 -5.515754 0.7278213 0.0035925163 80.0 1 0.99891317 0.00029519999999999997 0.5010160076164407 0.3065403997898102 270000 80 3479
10 11.391778 2.4205189 3.9357493 16.935009 65.71429 48.583405 0.0 171.0 1000.0 1000.0 1000.0 0.66270053 -0.35018197 1.4391166 4.2724608e-08 -5.1373105 17.256744 4.2476993 -9.910223 24.082254 -3.632158e-08 0.020623863 -0.007925298 -0.011621654 10.683247 -6.4917803 0.7258273 0.004091914 80.0 1 0.99928284 0.00029459999999999995 0.5000179999743863 0.34002724289894104 300000 89 3489
11 12.75014 3.022013 2.2303746 16.435457 50.25 50.388935 0.0 177.0 1000.0 1000.0 1000.0 0.7540135 -0.3535162 1.5419264 3.3569336e-08 -5.6315117 14.354076 5.16524 -5.1619234 24.144123 -2.7939677e-08 0.024426918 -0.0075888964 -0.012923342 8.890668 -5.3208704 0.7238292 0.0036575664 80.0 1 1.000118 0.000294 0.4990199874853069 0.3726261556148529 330000 97 3521
12 13.586057 1.9607683 10.186228 16.715374 59.392857 50.32987 0.0 189.0 1000.0 1000.0 1000.0 0.89088476 -0.3383208 1.6065569 -1.0172526e-08 -5.8182344 12.187514 5.4005537 -4.392265 25.39035 7.450581e-09 0.021469887 -0.008182589 -0.012936759 8.981616 -5.4738874 0.72182757 0.0037372916 80.0 1 0.9993567 0.0002934 0.49802200780647804 0.40515077114105225 360000 106 3547
13 14.403547 2.805228 3.5637052 18.350916 56.892857 50.328453 0.0 234.0 1000.0 1000.0 1000.0 0.9753143 -0.23489264 1.7920719 -1.8310548e-08 -5.2339473 13.571357 5.1304917 -4.8386655 21.204395 1.4901161e-08 0.01998417 -0.007334714 -0.011109128 7.7217693 -4.257688 0.71982163 0.003412963 80.0 1 0.99926627 0.00029279999999999996 0.4970240094664514 0.4374619424343109 390000 114 3577
14 15.996589 1.7346872 12.212718 19.527739 50.035713 47.066425 0.0 158.0 1000.0 1000.0 1000.0 1.1258368 -0.17838049 1.9431924 6.510417e-08 -5.6168895 14.811004 5.2435927 -9.509842 20.856707 -4.0978193e-08 0.021560669 -0.0068953587 -0.011638057 6.7903404 -3.8909159 0.7178115 0.003393216 80.0 1 0.9993473 0.00029219999999999995 0.4960260005845061 0.4691055119037628 420000 123 3398
15 16.016916 2.376857 10.136743 19.48626 52.535713 37.12766 0.0 145.0 1000.0 1000.0 1000.0 1.1822116 -0.041917406 2.2467637 -5.086263e-10 -6.330647 10.765751 4.7840605 -4.5852385 23.060442 3.7252903e-09 0.01736943 -0.0072338656 -0.009416964 6.63177 -3.6263707 0.7157975 0.0035225363 80.0 1 0.99944645 0.0002916 0.4950279892637624 0.5003825426101685 450000 132 3499
16 17.503479 1.5621238 12.771058 20.23337 48.57143 33.589355 0.0 108.0 1000.0 1000.0 1000.0 1.2933778 -0.089431204 2.2714417 4.3741863e-08 -6.0354514 10.222456 4.831484 -3.0339932 22.648838 -2.6077032e-08 0.021078262 -0.006249844 -0.010427233 6.609378 -3.8472533 0.7137796 0.0031460177 80.0 1 1.0004047 0.00029099999999999997 0.49403001303756583 0.5310462713241577 480000 141 3463
17 17.547237 1.9075593 12.755691 21.607706 56.42857 34.924847 0.0 134.0 1000.0 1000.0 1000.0 1.3561686 0.049692728 2.295452 -2.1362304e-08 -6.981455 10.237904 5.3926406 -3.8259115 23.673716 1.1175871e-08 0.017194785 -0.006142103 -0.008357219 6.91914 -3.8995752 0.7117573 0.0030236393 80.0 1 0.9998482 0.00029039999999999996 0.4930319916369756 0.56179279088974 510000 149 3422
18 17.960054 1.8085061 14.239097 21.0288 62.07143 36.36907 0.0 162.0 1000.0 1000.0 1000.0 1.4708904 0.14084879 2.4040768 1.0172526e-08 -6.4223785 11.160444 5.9043937 -2.804524 22.96107 -6.0535967e-09 0.016581994 -0.0072816424 -0.0072358493 7.1219826 -3.8004563 0.709731 0.0036979262 80.0 1 1.0002608 0.00028979999999999994 0.4920339921279806 0.5930030941963196 540000 158 3486
19 18.739576 1.5509509 16.286669 21.803003 58.142857 40.011353 0.0 190.0 1000.0 1000.0 1000.0 1.5328783 0.18746133 2.411277 1.3224284e-08 -8.0818815 11.565354 5.893062 -1.7575359 23.153551 -3.7252903e-09 0.017031638 -0.0069193086 -0.0074760043 6.2667966 -3.0468416 0.7077006 0.0037782332 80.0 1 0.9990701 0.0002892 0.49103599328005176 0.6243569254875183 570000 167 3264
20 19.202192 1.860747 15.608728 22.362913 64.35714 41.74858 15.0 185.0 1000.0 1000.0 1000.0 1.5957129 0.10066807 2.53627 2.492269e-08 -8.515637 8.842764 5.744957 -5.4861827 23.590023 -5.5879354e-09 0.016513094 -0.006305906 -0.00785291 6.5406084 -3.3999083 0.7056661 0.0036086496 80.0 1 1.0006889 0.00028859999999999997 0.49003800329248687 0.6562483310699463 600000 176 3386
21 20.275984 1.9120193 16.91498 23.82742 49.17857 39.856037 0.0 179.0 1000.0 1000.0 1000.0 1.6809784 0.2014117 2.604172 -1.4241537e-08 -6.721193 8.974802 5.67672 -2.6657882 25.493952 1.2223609e-08 0.020254094 -0.0068253195 -0.00988726 5.1311035 -2.6894789 0.7036275 0.0041637095 80.0 1 0.9997349 0.00028799999999999995 0.48904000119877045 0.6875356435775757 630000 185 3486
22 20.403349 2.4826422 14.021918 25.024681 53.035713 37.946846 0.0 130.0 1000.0 1000.0 1000.0 1.7519588 0.17538247 2.5608249 -1.4241537e-08 -7.6911025 11.755808 5.445446 -2.7266965 21.262407 9.313226e-09 0.017247856 -0.00795793 -0.007836638 5.4078226 -2.7848482 0.7015848 0.0047479793 80.0 1 0.9990361 0.00028739999999999994 0.48804199534303844 0.7186014652252197 660000 194 3439
23 20.682333 1.7903281 17.339365 24.545424 40.92857 35.116062 0.0 122.0 1000.0 1000.0 1000.0 1.7972921 0.25821388 2.5738976 1.3224284e-08 -7.2689023 9.301234 5.5563116 -2.8649182 26.045195 -1.3969839e-08 0.01597487 -0.006295966 -0.007161038 4.5628414 -2.4195046 0.6995376 0.0039010043 80.0 1 0.9994081 0.0002868 0.4870439940524629 0.7484666705131531 690000 203 3407
24 20.900982 2.3950858 15.730077 24.664543 49.32143 40.496964 0.0 143.0 1000.0 1000.0 1000.0 1.8134174 0.15775593 2.6852348 -2.4414062e-08 -7.9204755 9.988475 5.735133 -1.7223103 24.268314 1.44355e-08 0.016903605 -0.007406118 -0.008401038 4.628224 -2.304116 0.6974865 0.0043343417 80.0 1 0.9995816 0.00028619999999999996 0.48604600563714795 0.7779993414878845 720000 211 3483
25 21.11102 1.9413843 16.018791 24.550564 65.14286 39.67161 0.0 139.0 1000.0 1000.0 1000.0 1.86695 0.3391093 2.7739584 -1.6276042e-08 -7.668644 9.849328 5.752436 -1.6106799 23.521059 6.9849193e-09 0.017082317 -0.0072688414 -0.008469518 5.803768 -3.223837 0.69543105 0.0042605987 80.0 1 0.99920106 0.00028559999999999995 0.48504800947891086 0.8084405064582825 750000 220 3477
26 21.770021 2.1305234 17.756128 25.083523 40.17857 38.203453 0.0 119.0 1000.0 1000.0 1000.0 1.8992469 0.39192498 2.7185512 -1.8310548e-08 -7.477951 10.134086 5.1505322 -2.5504441 27.807531 1.0244548e-08 0.018571004 -0.0070539443 -0.009253248 3.906311 -1.9946122 0.6933714 0.004529304 80.0 1 0.999236 0.000285 0.4840500140318596 0.8376873135566711 780000 229 3536
27 22.540817 1.6702693 18.276962 26.156542 46.82143 34.656532 0.0 124.0 1000.0 1000.0 1000.0 1.9836928 0.36355215 2.8092825 0.0 -7.11054 8.727465 5.103907 -0.9692307 23.088045 -2.0954758e-09 0.015921842 -0.006725086 -0.0076229884 4.2315693 -2.1134593 0.69130737 0.0041156774 80.0 1 0.9997884 0.0002844 0.4830519989405728 0.8664693236351013 810000 237 3405
28 22.278671 1.4455557 19.771303 25.213957 49.785713 40.906998 0.0 123.0 1000.0 1000.0 1000.0 2.006632 0.60526353 2.90635 1.8310548e-08 -6.7139955 13.100921 5.316956 -3.3769422 22.784798 -1.8626451e-08 0.016451154 -0.007012534 -0.0077163046 4.8597407 -2.6910808 0.6892395 0.004676534 80.0 1 0.998971 0.00028379999999999996 0.48205400153539285 0.8951042890548706 840000 246 3412
29 22.67069 1.8719004 18.672874 28.194197 55.607143 37.16694 0.0 122.0 1000.0 1000.0 1000.0 2.068689 0.5301118 3.135514 -2.5431316e-08 -8.370415 11.046631 5.2778177 -1.5693147 21.204233 7.450581e-09 0.016112687 -0.0068668383 -0.008322766 4.7533765 -2.3162904 0.6871671 0.0041164644 80.0 1 1.0009049 0.00028319999999999994 0.4810560015447731 0.9241054058074951 870000 255 3451
30 23.482958 1.7256093 21.169716 27.545845 51.785713 36.992622 0.0 144.0 1000.0 1000.0 1000.0 2.1269097 0.51371604 3.077848 0.0 -6.8253174 11.92845 5.139247 -4.6741924 19.566143 4.1909516e-09 0.016070817 -0.006489844 -0.007999484 4.386445 -2.1142073 0.6850902 0.0046801562 80.0 1 0.99856883 0.0002826 0.4800580075310835 0.9531236290931702 900000 264 3398
31 23.523254 1.8277706 19.018791 27.071926 53.964287 36.345055 0.0 130.0 1000.0 1000.0 1000.0 2.153025 0.5945414 3.1995957 -9.6639e-09 -12.08175 8.2178 5.0183897 -2.7722816 24.195648 6.519258e-09 0.015576116 -0.007261874 -0.00767103 4.644457 -2.440249 0.6830091 0.0045389337 80.0 1 0.99727607 0.00028199999999999997 0.4790599994846701 0.9823504686355591 930000 273 3407
32 23.36522 1.5476269 20.136843 26.647623 44.142857 27.07887 0.0 97.0 1000.0 1000.0 1000.0 2.1614091 0.5374333 3.2946324 -2.0345052e-09 -7.9135804 9.209593 5.161987 -2.2699194 21.612204 8.1490725e-10 0.015260046 -0.007075423 -0.0068959612 4.0489383 -2.0022707 0.6809235 0.0051160497 80.0 1 0.99899167 0.00028139999999999996 0.47806198611060285 1.0109062194824219 960000 282 3461
33 23.451704 1.5805291 20.496878 26.86046 47.214287 39.43834 0.0 117.0 1000.0 1000.0 1000.0 2.2035577 0.7489146 3.1992598 1.6784668e-08 -8.457476 9.213196 5.217445 -0.55509275 22.26014 -1.4901161e-08 0.016177502 -0.0072548036 -0.0071138116 4.372448 -2.2827528 0.6788339 0.0055257184 80.0 1 1.0005498 0.00028079999999999994 0.477064004531135 1.0391514301300049 990000 290 3527
34 23.281452 1.8128872 19.441498 27.509012 46.214287 35.005466 0.0 127.0 1000.0 1000.0 1000.0 2.192863 0.49811506 3.3058743 -6.1035155e-09 -9.809502 8.059445 5.276797 -0.047771215 23.701107 2.7939677e-09 0.015506837 -0.006811941 -0.007325406 4.3211746 -2.292005 0.67673975 0.004768414 80.0 1 0.99877965 0.0002802 0.4760660064851852 1.067035436630249 1020000 299 3533
35 22.92098 1.8939304 19.149572 26.09646 50.5 45.587044 0.0 212.0 1000.0 1000.0 1000.0 2.1790814 0.5544417 3.0990543 -1.0172526e-08 -7.365747 9.56611 5.540029 -2.288381 23.046684 -3.7252903e-09 0.013727205 -0.0074838027 -0.0061959475 4.590417 -2.4561687 0.6746412 0.004929821 80.0 1 0.99954116 0.00027959999999999997 0.47506800080179984 1.0949996709823608 1050000 307 3523
36 23.33727 1.6737661 18.62874 26.839413 37.142857 36.980415 0.0 119.0 1000.0 1000.0 1000.0 2.2401717 0.4854476 3.2930021 8.138021e-09 -9.813528 8.224152 5.303305 -1.2379475 24.978573 -1.8626451e-09 0.014918041 -0.008060399 -0.007273353 3.3361015 -1.7826104 0.6725381 0.0070576807 80.0 1 1.0000057 0.00027899999999999995 0.4740699962916369 1.1217577457427979 1080000 316 3495
37 23.03477 1.3744442 19.770279 25.389086 55.07143 39.28097 0.0 144.0 1000.0 1000.0 1000.0 2.2400475 0.65017235 3.2122014 1.93278e-08 -9.1328125 11.252616 5.256595 -0.7706264 20.816025 -1.1175871e-08 0.015880896 -0.007637131 -0.008321125 4.406589 -2.3616679 0.6704308 0.005515065 80.0 1 0.99981993 0.0002784 0.473072001746849 1.1491546630859375 1110000 325 3565
38 23.433336 2.074566 17.941696 27.173 49.57143 34.97492 0.0 138.0 1000.0 1000.0 1000.0 2.2734327 0.61259 3.6545067 -1.0172526e-08 -8.588296 9.3852415 5.0947685 -2.0476518 21.867012 0.0 0.014791017 -0.0086560715 -0.0072304877 4.35182 -2.334184 0.66831875 0.0073538898 80.0 1 0.9994117 0.0002778 0.472073997803164 1.176627516746521 1140000 333 3485
39 24.156828 1.3284734 20.842976 26.983383 39.42857 32.15857 0.0 115.0 1000.0 1000.0 1000.0 2.3039632 0.7796635 3.1924503 7.1207684e-09 -6.6712675 11.337821 4.9153533 -1.465033 20.491045 2.7939677e-09 0.016222684 -0.008296909 -0.008221291 3.6307306 -1.8781364 0.6662026 0.006790418 80.0 1 0.9986139 0.0002772 0.47107599339382866 1.2031835317611694 1170000 342 3565
40 23.920725 1.722472 19.916428 26.899582 41.57143 31.744997 0.0 102.0 1000.0 1000.0 1000.0 2.3210516 0.76944476 3.4312577 -1.0172526e-09 -7.644538 12.514765 4.748023 -0.03342867 19.302067 4.656613e-09 0.013491686 -0.008214168 -0.006980268 3.667631 -1.8934293 0.664082 0.006113571 80.0 1 1.0008634 0.0002766 0.4700779974332304 1.2291377782821655 1200000 350 3524
41 24.089952 1.6420617 19.949692 27.855993 42.714287 26.023146 0.0 98.0 1000.0 1000.0 1000.0 2.3539698 0.72084 3.3784554 -9.155274e-09 -10.923883 9.76033 4.7577524 -1.0095487 19.695082 9.313226e-10 0.013001027 -0.0081481915 -0.0070748394 3.2032127 -1.5318608 0.6619568 0.0064437627 80.0 1 0.99911666 0.000276 0.46907999085743085 1.2546746730804443 1230000 359 3493
42 24.042772 1.3510326 21.279245 26.98742 39.642857 32.32117 0.0 123.0 1000.0 1000.0 1000.0 2.3533359 0.88357973 3.1875198 8.138021e-09 -9.1657715 8.265811 4.6788907 -1.1726233 19.834417 -7.450581e-09 0.012945082 -0.0099300835 -0.00635713 3.2239628 -1.7263666 0.65982664 0.00724921 80.0 1 0.99959326 0.00027539999999999997 0.4680820106210549 1.279524564743042 1260000 368 3490
43 24.165224 2.0773082 20.042824 27.828909 44.07143 25.622156 0.0 94.0 1000.0 1000.0 1000.0 2.3678277 0.65925515 3.5103474 -4.0690105e-09 -8.328566 11.891167 4.877574 -0.23588264 21.706097 1.8626451e-09 0.0149314515 -0.011697807 -0.007803056 3.4924643 -1.8864092 0.6576924 0.013808036 80.0 1 1.001465 0.0002748 0.46708400990043564 1.3042263984680176 1290000 376 3492
44 23.586569 1.4028091 20.185816 26.726807 44.357143 30.66433 0.0 109.0 1000.0 1000.0 1000.0 2.372449 0.73802364 3.7604723 -4.0690105e-09 -9.522815 7.7829695 4.8326874 -0.74544895 18.9522 7.450581e-09 0.013605101 -0.010052059 -0.0072972877 3.875465 -2.184278 0.65555346 0.008408892 80.0 1 0.99812734 0.0002742 0.4660859978902244 1.3288347721099854 1320000 385 3501
45 24.06113 1.5836291 20.295877 26.989498 42.285713 32.245552 0.0 127.0 1000.0 1000.0 1000.0 2.4171586 1.1102092 3.5567856 4.0690105e-09 -7.9200697 12.610948 4.776452 -0.67114043 18.108116 -3.7252903e-09 0.014203676 -0.011280749 -0.0077407183 3.3127906 -1.7507927 0.6534099 0.0117543265 80.0 1 1.0002855 0.0002736 0.4650880114870078 1.353150725364685 1350000 393 3539
46 23.733946 2.3544557 19.173271 27.92245 45.57143 33.886818 0.0 157.0 1000.0 1000.0 1000.0 2.3867557 0.6592603 3.221958 -4.0690105e-09 -9.870807 9.958482 4.7983346 0.3422432 18.673815 -2.7939677e-09 0.014608707 -0.009870304 -0.007770068 3.8456047 -2.105818 0.65126175 0.008541567 80.0 1 1.0011474 0.00027299999999999997 0.46409000434407544 1.3775609731674194 1380000 402 3414
47 24.6761 1.3411471 22.204409 27.151184 43.285713 30.151827 0.0 105.0 1000.0 1000.0 1000.0 2.4210887 0.80516315 3.5870762 6.1035155e-09 -8.872424 8.352779 4.797146 -0.07142091 21.98748 -2.7939677e-09 0.014604603 -0.010345041 -0.0078038056 3.3857198 -1.6669168 0.64910895 0.009081854 80.0 1 1.0016161 0.0002724 0.463092013378182 1.4018232822418213 1410000 411 3386
48 23.802664 1.6748897 18.206629 25.9909 47.82143 33.52936 0.0 108.0 1000.0 1000.0 1000.0 2.3990088 0.6056708 3.6085184 -4.0690105e-09 -7.3066144 10.564686 4.771726 0.11174214 21.6821 7.450581e-09 0.015753731 -0.010833645 -0.008750794 3.765332 -1.9972205 0.64695156 0.010735999 80.0 1 1.0026448 0.0002718 0.4620939926194436 1.4264451265335083 1440000 420 3308
49 23.793972 2.0432255 16.498592 28.567894 38.285713 30.58461 0.0 100.0 1000.0 1000.0 1000.0 2.4058163 0.6648015 3.388979 0.0 -6.9275274 9.002529 4.884603 -0.14817798 24.8043 9.313226e-10 0.015576362 -0.12610854 -0.008820541 3.3538046 -1.8037461 0.6447896 0.10240712 80.0 1 1.0547111 0.0002712 0.4610960064877359 1.450364589691162 1470000 430 3135
50 24.219387 1.5817343 20.492361 26.825815 34.857143 26.214384 0.0 81.0 1000.0 1000.0 1000.0 2.4153314 0.79034555 3.6708007 5.086263e-09 -8.92101 8.666962 4.672357 -0.41820407 22.145462 -2.7939677e-09 0.016511818 -0.009413128 -0.009211833 2.9594603 -1.540488 0.6426228 0.0077488497 80.0 1 0.99848366 0.00027059999999999996 0.4600980092110313 1.4732654094696045 1500000 440 3157
51 23.532942 1.9284133 19.337063 26.587599 40.32143 27.793953 0.0 102.0 1000.0 1000.0 1000.0 2.3552973 0.65166163 3.5436897 1.3224284e-08 -9.003062 8.537387 4.292799 -1.3269131 21.285707 -5.5879354e-09 0.016598519 -0.008896328 -0.0093737785 3.2773926 -1.7408013 0.6404513 0.008734421 80.0 1 0.9998685 0.00027 0.4591000102019319 1.4958751201629639 1530000 448 3425
