Epoch EpRet/Mean EpRet/Std EpRet/Min EpRet/Max EpCosts/Mean EpCosts/Std EpCosts/Min EpCosts/Max EpLen/Mean EpLen/Min EpLen/Max Values/V/Mean Values/V/Min Values/V/Max Values/Adv/Mean Values/Adv/Min Values/Adv/Max Values/C/Mean Values/C/Min Values/C/Max Loss/Pi Loss/Value Loss/DeltaPi Loss/DeltaValue Loss/Cost Loss/DeltaCost Entropy KL Misc/StopIter Misc/Seed PolicyRatio LR Misc/ExplorationNoiseStd Misc/AcceptanceStep Misc/Alpha Misc/FinalStepNorm Misc/gradient_norm Misc/xHx Misc/H_inv_g Misc/cost_gradient_norm Misc/A Misc/B Misc/q Misc/r Misc/s Misc/Lambda_star Misc/Nu_star Misc/OptimCase TotalEnvSteps Time FPS
1 -4.2262316385904946 1.8907092703541852 -7.6209183 -0.0829626 16.733333333333334 27.709122012585194 0.0 122.0 1000.0 1000.0 1000.0 0.15204700520833334 -0.1710166 0.45556006 -0.218862158203125 -2.115599 2.0723062 -0.20579308268229166 -0.4480679 0.17986195 -1.1444092340440193e-09 0.0353882871568203 0.0 -0.03239831700921059 3.1130754947662354 -1.3317773342132568 0.7436313033103943 0.011039218865334988 1.0 0 1.0 0.0003 0.508999994180536 14.0 2.9364655017852783 0.029203325510025024 0.19002297520637512 0.0023194141685962677 0.06633418798446655 0.06698168814182281 1.0 1.0 0.0023194141685962677 -0.00015734748740214854 0.0018907728372141719 1.0 1.0 1.0 30000 33 900
2 -1.4000109354654948 1.0330828168180044 -3.5622997 0.30828744 34.166666666666664 70.04859176552611 0.0 235.0 1000.0 1000.0 1000.0 0.07841795247395833 -0.07139319 0.37990072 -0.09117339680989583 -2.266622 2.0296133 0.3517416015625 -1.7974235 13.222642 8.942286200408489e-08 0.0034146253019571304 0.0 -0.0019576847553253174 8.321615219116211 -4.374751091003418 0.741668701171875 0.011955413967370987 1.0 0 1.0 0.0003 0.5080020093473719 15.0 0.5598061084747314 0.03792320191860199 1.2301571369171143 0.06381968408823013 0.19149145483970642 0.054020434617996216 1.0 1.0 0.06381968408823013 -0.0002521348651498556 0.001400523353368044 1.0 1.0 1.0 60000 67 892
3 -0.650151252746582 1.1957481504576608 -2.574704 2.9634697 40.0 76.91510471509048 0.0 321.0 1000.0 1000.0 1000.0 0.14145958658854166 -0.09874671 0.41673052 0.004645109049479167 -2.1258368 2.0734344 0.8745080078125 -2.2406566 21.918535 -3.668467130069075e-08 0.00657948013395071 0.0 -0.004377330187708139 10.62138843536377 -6.380412578582764 0.7397021055221558 0.013174818828701973 1.0 0 1.0 0.0003 0.5070039867303798 9.0 1.678581714630127 0.13408398628234863 0.13912631571292877 0.007098137401044369 0.18654696643352509 0.08632713556289673 1.0 1.0 0.007098137401044369 0.00031652519828639925 0.0017203898169100285 1.0 1.0 1.0 90000 691 48
4 -0.059089728196461994 0.8404696901307525 -1.6669542 1.7933877 54.03333333333333 101.14065082843791 0.0 418.0 1000.0 1000.0 1000.0 0.11568601888020834 -0.1826685 0.41912082 0.047893241373697916 -2.4591389 2.169407 1.9116653645833332 -3.6258507 24.318613 9.028116920717366e-09 0.0035170430783182383 0.0 -0.0017542693531140685 14.040519714355469 -11.249297142028809 0.7377318143844604 0.013850229792296886 1.0 0 1.0 0.0003 0.5060059945689283 9.0 1.1096619367599487 0.22507841885089874 0.14565680921077728 0.01624232903122902 0.32646697759628296 0.09061511605978012 1.0 1.0 0.01624232903122902 0.0008487378945574164 0.002250934485346079 1.0 1.0 1.0 120000 731 749
5 -1.0626827239990235 0.9553938080661875 -3.1664762 0.7162256 35.13333333333333 76.3045262691976 0.0 312.0 1000.0 1000.0 1000.0 0.09740439453125 -0.105069086 0.48964086 0.17149195963541666 -2.4520805 2.1684265 1.5440782552083334 -2.7016957 22.762104 -4.202524905849714e-08 0.005145756062120199 0.0 -0.003659631125628948 8.675451278686523 -6.8876566886901855 0.7357575297355652 0.013132171705365181 1.0 0 1.0 0.0003 0.5050080103088117 12.0 1.3982510566711426 0.05965089052915573 0.2558630406856537 0.010229612700641155 0.22399093210697174 0.06579112261533737 1.0 1.0 0.010229612700641155 0.0008159284479916096 0.001958427019417286 1.0 1.0 1.0 150000 764 900
6 -0.7697044372558594 0.9367708210263074 -2.3695838 1.8560997 22.533333333333335 63.987881339620344 0.0 276.0 1000.0 1000.0 1000.0 0.05808336995442708 -0.2738828 0.6749641 0.05677465006510417 -2.4005897 2.045668 1.814569140625 -4.139553 25.244139 -2.524057940433977e-08 0.003234319156035781 0.0 -0.001355681917630136 5.6052961349487305 -4.351094722747803 0.73377925157547 0.013308192603290081 1.0 0 1.0 0.0003 0.504010011618452 4.0 0.8404342532157898 0.04794500023126602 0.10785461217164993 0.028315376490354538 0.3826700747013092 0.0820077657699585 1.0 1.0 0.028315376490354538 0.0014131079660728574 0.001775103621184826 1.0 1.0 1.0 180000 797 918
7 -0.7565222422281901 1.4800633824153602 -4.2612033 2.2829905 74.1 88.29018501981595 0.0 309.0 1000.0 1000.0 1000.0 0.042026216634114585 -0.2920075 0.4253482 0.0062599777221679686 -2.227628 2.3867602 2.57419453125 -6.1756196 23.594212 -4.831949951267234e-09 0.004431629087775946 0.0 -0.0023665078915655613 16.95874786376953 -13.379948616027832 0.7317973375320435 0.01065768115222454 1.0 0 1.0 0.0003 0.5030120063706592 11.0 1.0920461416244507 0.22444935142993927 0.23189043998718262 0.016770565882325172 0.3065555989742279 0.09249810129404068 1.0 1.0 0.016770565882325172 0.0013669787440449 0.0024006948806345463 1.0 1.0 1.0 210000 830 899
8 -0.6774281819661458 0.8109769974475216 -2.5792375 1.5130303 19.6 62.40490682497117 0.0 331.0 1000.0 1000.0 1000.0 0.038234798177083335 -0.30560222 0.57268494 0.13831873372395834 -2.1108181 2.1868992 1.9249356770833332 -10.161233 26.36318 1.9582111931981672e-08 0.003186318092048168 0.0 -0.0013837500009685755 6.687994956970215 -4.927272796630859 0.7298110127449036 0.013437685556709766 1.0 0 1.0 0.0003 0.5020140024227473 3.0 0.8294424414634705 0.05357419326901436 0.10099194198846817 0.029070822522044182 0.404839426279068 0.09348918497562408 1.0 1.0 0.029070822522044182 0.0027395435608923435 0.002718946896493435 1.0 1.0 1.0 240000 863 924
9 -0.4618592898050944 0.765170838472259 -1.8048645 0.9906904 7.7 22.24582416338701 0.0 94.0 1000.0 1000.0 1000.0 0.027903839111328124 -0.27999905 0.5499501 0.1976994140625 -2.0978348 2.2800725 2.9559052083333333 -8.366824 26.766432 -9.950001711445111e-09 0.0029524730052798986 0.0 -0.0013269996270537376 4.109780788421631 -3.436147689819336 0.7278212904930115 0.011833583004772663 1.0 0 1.0 0.0003 0.5010160076164407 8.0 0.8788098096847534 0.03191410377621651 0.17671097815036774 0.02589643932878971 0.36229217052459717 0.0801733210682869 1.0 1.0 0.02589643932878971 0.003669566009193659 0.0030481196008622646 1.0 1.0 1.0 270000 896 889
10 -0.5063945770263671 1.2659107027063807 -2.6137004 2.3708272 91.53333333333333 82.8567947575816 0.0 362.0 1000.0 1000.0 1000.0 0.005711259969075521 -0.30289558 0.5218653 0.3171660481770833 -2.1905944 2.4143727 3.7978645833333333 -5.29179 27.51038 8.455912414717659e-09 0.006925060413777828 0.0 -0.00481051579117775 19.238168716430664 -15.28660774230957 0.7258272767066956 0.009993835352361202 1.0 0 1.0 0.0003 0.5000179999743863 12.0 1.6266103982925415 0.22720974683761597 0.12024527788162231 0.007558965124189854 0.2018156349658966 0.11081375181674957 1.0 1.0 0.007558965124189854 0.0010007143719121814 0.002577045001089573 1.0 1.0 1.0 300000 931 881
11 -0.49451983769734703 1.0913704118280843 -2.088396 2.0377972 55.2 70.9062357683253 0.0 229.0 1000.0 1000.0 1000.0 0.00599239501953125 -0.28684625 0.48531047 0.208959619140625 -2.1719532 2.5979345 3.4740005208333335 -9.681985 26.397545 3.560384209677636e-09 0.004397993441671133 0.0 -0.0023374073207378387 12.617673873901367 -10.712445259094238 0.7238292098045349 0.013608241453766823 1.0 0 1.0 0.0003 0.4990199874853069 8.0 1.1508647203445435 0.29513630270957947 0.11375608295202255 0.015100144781172276 0.27421319484710693 0.09844166785478592 1.0 1.0 0.015100144781172276 0.0007505016401410103 0.0026297890581190586 1.0 1.0 1.0 330000 964 908
12 -0.9445104598999023 0.899618399924426 -2.181514 0.927408 27.9 64.97401924679843 0.0 298.0 1000.0 1000.0 1000.0 0.004840329996744792 -0.36038035 0.55918205 0.0828740966796875 -2.0485826 2.3004327 2.9380450520833334 -7.234497 24.537785 -1.6530354862709373e-09 0.003813736839219928 0.0 -0.0021225179079920053 8.309566497802734 -7.077335357666016 0.7218275666236877 0.011753614991903305 1.0 0 1.0 0.0003 0.49802200780647804 9.0 0.9831868410110474 0.045145489275455475 0.17920838296413422 0.020689867436885834 0.3032180964946747 0.07750813663005829 1.0 1.0 0.020689867436885834 0.0038163643330335617 0.003312606830149889 1.0 1.0 1.0 360000 997 893
13 -0.6905804951985677 1.1161632332963805 -2.8893735 2.4856067 48.36666666666667 77.1295345776614 0.0 242.0 1000.0 1000.0 1000.0 -0.024696738688151042 -0.33051276 0.49611902 0.045443990071614586 -2.3402789 2.1378937 2.55785078125 -7.8735523 22.789713 1.1571247959807351e-08 0.005527539644390345 0.0 -0.003508074441924691 11.538411140441895 -9.976578712463379 0.7198216319084167 0.012830539606511593 1.0 0 1.0 0.0003 0.4970240094664514 11.0 1.1645230054855347 0.11880477517843246 0.20751801133155823 0.014748013578355312 0.23924294114112854 0.07982031255960464 1.0 1.0 0.014748013578355312 0.002773689106106758 0.0024227616377174854 1.0 1.0 1.0 390000 1759 39
