Epoch EpRet/Mean EpRet/Std EpRet/Min EpRet/Max EpCosts/Mean EpCosts/Std EpCosts/Min EpCosts/Max EpLen/Mean EpLen/Min EpLen/Max Values/V/Mean Values/V/Min Values/V/Max Values/Adv/Mean Values/Adv/Min Values/Adv/Max Values/C/Mean Values/C/Min Values/C/Max Loss/Pi Loss/Value Loss/DeltaPi Loss/DeltaValue Loss/Cost Loss/DeltaCost Entropy KL Misc/StopIter Misc/Seed PolicyRatio LR Misc/ExplorationNoiseStd LagrangeMultiplier TotalEnvSteps Time FPS
1 -4.0853305 1.6947306 -7.0142245 -0.022604227 1.2255392 2.4554276 0.0 9.461351 1000.0 1000.0 1000.0 0.15367357 -0.17838272 0.44640794 -2.8483074e-08 -2.6754558 7.717937 -0.21026899 -0.47993696 0.15945083 -0.007436293 0.03519835 -0.0011097034 -0.032064423 2.5224771 -0.9860714 0.74363124 0.000274564 80.0 0 1.0003291 0.0003 0.508999994180536 0.0 30000 57 519
2 1.1410389 2.0929263 -2.635539 6.567041 7.6890464 12.103715 0.0 42.51236 1000.0 1000.0 1000.0 0.33932182 -0.89657235 1.6744131 0.0 -6.191475 13.045548 1.9171883 -13.39167 14.508361 -0.007416687 0.03320261 -0.032458544 -0.027990073 45.80581 -39.53073 0.7416687 0.023296596 75.0 0 1.0078422 0.00029939999999999996 0.5080020093473719 0.0 60000 113 538
3 2.1395507 2.0338907 -1.0970484 7.561383 3.9640677 8.137498 0.0 36.75731 1000.0 1000.0 1000.0 0.38999844 -0.7636335 1.6316767 3.0517577e-09 -4.9260077 10.860051 2.0728264 -18.088718 24.146282 -0.007397021 0.027051307 -0.009107918 -0.02200907 21.826048 -17.69094 0.73970217 0.02160275 51.0 0 1.004586 0.0002988 0.5070039867303798 0.0 90000 155 721
4 3.2502065 2.3091264 -0.6137385 7.695822 4.5248847 5.9238954 0.0 25.510283 1000.0 1000.0 1000.0 0.27263942 -0.76851726 1.6792587 4.0690105e-09 -3.728016 11.170439 2.9696407 -16.32399 24.962112 -0.0073773256 0.025997424 -0.008089683 -0.02098134 23.188362 -19.307121 0.7377318 0.0021010689 80.0 0 1.000577 0.0002982 0.5060059945689283 0.0 120000 214 506
5 3.3632185 2.3037179 -0.10857066 8.798229 7.9020925 10.134358 0.0 32.795273 1000.0 1000.0 1000.0 0.25463358 -0.71172553 1.6043367 2.0345052e-08 -5.501629 9.105871 4.116213 -12.284827 25.466877 -0.0073575843 0.02311964 -0.007305192 -0.018315328 36.68657 -32.458496 0.7357575 0.0019630452 80.0 0 1.0003719 0.00029759999999999997 0.5050080103088117 0.0 150000 273 505
6 3.3901346 2.1916175 0.2721233 9.093475 4.5497327 7.822812 0.0 31.883253 1000.0 1000.0 1000.0 0.2737575 -0.74202967 1.7148753 -2.0345052e-09 -3.687374 14.376553 4.874064 -10.498418 29.887363 -0.0073377974 0.018321209 -0.009521285 -0.013929041 42.74723 -38.31496 0.73377925 0.0045243283 80.0 0 1.0016451 0.00029699999999999996 0.504010011618452 0.0 180000 332 507
7 4.663654 2.3518834 0.53381693 9.863438 3.80609 4.764144 0.0 21.233492 1000.0 1000.0 1000.0 0.29419026 -0.4877901 1.9190379 -4.0690105e-09 -5.1543293 14.541198 7.5196624 -10.891948 31.520206 -0.007317977 0.01912368 -0.010341592 -0.0143871885 20.695305 -17.372074 0.7317974 0.0050439187 80.0 0 1.0035825 0.0002964 0.5030120063706592 0.0 210000 392 504
8 5.447524 3.2874928 0.3052362 13.265846 6.913132 10.133746 0.0 41.635113 1000.0 1000.0 1000.0 0.2757819 -0.39841062 1.8846289 2.2379558e-08 -6.2372484 13.133877 6.89379 -10.226385 32.59016 -0.007298127 0.02172764 -0.0136083085 -0.015891818 17.964933 -14.809005 0.729811 0.02124042 76.0 0 1.0015948 0.0002958 0.5020140024227473 0.0 240000 449 526
9 5.5153947 2.5808418 -0.15897648 11.552422 5.429245 6.8650775 0.0 29.117363 1000.0 1000.0 1000.0 0.35861638 -0.46591845 1.9398519 4.0690105e-09 -5.4612336 8.940946 7.7032356 -9.895131 32.03107 -0.007278217 0.02312084 -0.01197253 -0.017707368 19.49293 -16.335066 0.7278213 0.0048875646 80.0 0 1.0004317 0.00029519999999999997 0.5010160076164407 0.0 270000 508 507
10 5.211676 2.571799 0.4523771 10.548052 6.7070456 8.981627 0.0 40.40066 1000.0 1000.0 1000.0 0.3785727 -0.5863459 1.6851624 -4.0690105e-09 -5.611203 11.093598 8.748491 -10.23181 31.885141 -0.0072582625 0.021362476 -0.013155287 -0.015859306 26.449173 -22.794498 0.7258273 0.020151066 39.0 0 1.0075883 0.00029459999999999995 0.5000179999743863 0.0 300000 542 871
11 8.448563 3.5168664 0.220181 19.03956 3.6450026 4.5730286 0.0 13.640041 1000.0 1000.0 1000.0 0.5641101 -0.3217975 1.7844679 4.0690105e-09 -4.8291545 10.61506 9.02524 -10.993066 32.16646 -0.007238292 0.030897118 -0.01921158 -0.023413748 15.521915 -12.724438 0.7238292 0.02067844 38.0 0 1.0266479 0.000294 0.4990199874853069 0.0 330000 576 889
12 8.24824 2.844415 3.195928 12.733055 4.7601075 7.1282306 0.0 32.7118 1000.0 1000.0 1000.0 0.5379422 -0.3539269 1.8058075 1.0172526e-08 -4.237976 9.63928 8.598342 -11.317452 34.919857 -0.0072182864 0.03358844 -0.03178184 -0.02611107 18.422367 -15.798275 0.72182757 0.020131443 30.0 0 1.0262032 0.0002934 0.49802200780647804 0.0 360000 605 1047
13 8.090577 2.5566378 1.9464328 12.58883 3.8121142 3.9900963 0.0 13.422861 1000.0 1000.0 1000.0 0.57756394 -0.5279668 2.0637493 1.93278e-08 -4.388805 10.011816 8.645441 -5.8258033 29.240335 -0.0071982257 0.029931428 -0.019914493 -0.023025867 10.5379925 -8.560104 0.71982163 0.020011635 53.0 0 1.0164151 0.00029279999999999996 0.4970240094664514 0.0 390000 648 697
14 7.522846 2.9265373 -0.03190818 12.173052 4.877375 6.2310276 0.0 25.809353 1000.0 1000.0 1000.0 0.62386495 -0.2952065 2.0413632 -1.0172526e-08 -5.21075 10.501025 7.931378 -10.46559 27.349798 -0.007178113 0.027329018 -0.010979838 -0.021155365 16.73913 -14.573976 0.7178115 0.004681644 80.0 0 1.0018326 0.00029219999999999995 0.4960260005845061 0.0 420000 707 504
15 8.329718 3.505364 -0.3226994 14.741057 7.0023994 8.323198 0.0 27.996794 1000.0 1000.0 1000.0 0.7109161 -0.13783792 2.6201975 1.4241537e-08 -4.6553707 9.567723 7.8231564 -6.082941 24.941645 -0.0071579833 0.028187376 -0.01979001 -0.021531738 16.51878 -14.136633 0.7157975 0.017149676 80.0 0 1.0071843 0.0002916 0.4950279892637624 0.0 450000 767 504
16 9.610995 2.507912 5.5396786 16.603245 4.072504 5.3095675 0.0 17.094276 1000.0 1000.0 1000.0 0.7591961 -0.19373631 2.0509782 8.138021e-09 -4.1174965 10.042777 7.8885407 -5.6432567 26.089476 -0.007137801 0.029675249 -0.015974652 -0.02327971 16.014397 -13.382736 0.7137796 0.023513783 67.0 0 1.003519 0.00029099999999999997 0.49403001303756583 0.0 480000 818 582
17 12.255946 1.8802578 6.765752 15.223295 8.645965 10.413468 0.0007904026 46.420704 1000.0 1000.0 1000.0 0.84827477 -0.09859152 2.5635746 1.93278e-08 -4.2912984 8.951428 7.906052 -7.5805454 30.183435 -0.007117589 0.03450314 -0.014287954 -0.02697495 14.734434 -12.30472 0.7117573 0.009059275 80.0 0 1.0017217 0.00029039999999999996 0.4930319916369756 0.0 510000 878 504
18 12.472092 2.7698133 5.308976 16.805365 4.5507784 4.7292233 0.023234762 15.371345 1000.0 1000.0 1000.0 0.92980254 -0.051486254 2.283595 1.93278e-08 -4.753176 9.299429 8.068136 -6.803647 27.330631 -0.0070973244 0.036258444 -0.021636005 -0.029252216 13.645414 -11.18618 0.709731 0.022236086 48.0 0 1.0039098 0.00028979999999999994 0.4920339921279806 0.0 540000 918 750
19 14.623892 2.644816 8.872705 19.528746 4.366779 4.8420644 0.0 14.789171 1000.0 1000.0 1000.0 1.0608258 -0.06265941 2.5220828 -6.1035155e-09 -4.6177797 9.573777 7.761475 -6.4822683 26.492695 -0.007077001 0.03849523 -0.023824073 -0.031346854 9.905282 -8.098233 0.7077006 0.021204973 56.0 0 1.0053855 0.0002892 0.49103599328005176 0.0 570000 963 667
20 13.267409 2.4634836 7.522235 18.840683 4.694345 6.722703 0.0 29.024557 1000.0 1000.0 1000.0 1.066422 -0.015511513 2.4483247 -3.153483e-08 -5.620047 8.677119 7.596205 -5.7310705 20.89034 -0.007056642 0.031429995 -0.015192037 -0.02536624 14.035838 -11.968027 0.7056661 0.02055142 43.0 0 0.9991805 0.00028859999999999997 0.49003800329248687 0.0 600000 1000 812
21 14.13443 3.3725235 5.7549686 20.459137 5.9607053 9.64992 0.0 48.993805 1000.0 1000.0 1000.0 1.1324977 0.007766515 2.4989269 8.138021e-09 -4.6669393 10.199586 7.555188 -5.701994 24.86061 -0.007036278 0.030157952 -0.08818401 -0.023464417 13.662524 -11.218149 0.7036275 0.020071322 29.0 0 1.0808069 0.00028799999999999995 0.48904000119877045 0.0 630000 1029 1045
22 14.475229 2.719649 8.257267 20.519516 5.4642043 6.181329 0.0 23.727732 1000.0 1000.0 1000.0 1.1668521 0.11441971 2.4041543 -4.577637e-09 -5.021775 12.396506 8.119336 -5.808896 25.313576 -0.0070158453 0.024150038 -0.016031653 -0.018838279 13.53589 -11.0450115 0.7015848 0.020049404 37.0 0 1.0030035 0.00028739999999999994 0.48804199534303844 0.0 660000 1062 897
23 15.534988 3.5415845 6.0819917 22.375183 4.257384 5.6794615 0.0 25.382877 1000.0 1000.0 1000.0 1.246056 0.14605567 2.466113 4.0690105e-09 -4.7850485 8.983835 7.75867 -6.132541 23.883028 -0.0069953725 0.026832262 -0.018781817 -0.02111071 11.181234 -9.114239 0.6995376 0.02203184 51.0 0 1.000426 0.0002868 0.4870439940524629 0.0 690000 1104 720
24 15.225932 3.1384485 9.332905 20.729168 5.03836 4.3393607 0.0 12.8563595 1000.0 1000.0 1000.0 1.2640703 0.11869601 2.5421703 -2.4414062e-08 -5.6734424 10.570965 8.263156 -5.4751983 29.389187 -0.0069748503 0.025517242 -0.020651964 -0.020630963 11.287266 -9.309738 0.6974865 0.02151328 39.0 0 1.0115521 0.00028619999999999996 0.48604600563714795 0.0 720000 1138 869
25 15.85624 2.482956 10.080419 22.003649 6.115456 6.515415 0.0 25.146425 1000.0 1000.0 1000.0 1.3245625 0.21228471 2.7961628 3.0517577e-09 -5.7672596 9.010353 8.189275 -5.005822 23.52779 -0.0069543123 0.024542015 -0.019019946 -0.019659385 10.292725 -8.351089 0.69543105 0.021134472 61.0 0 1.0066509 0.00028559999999999995 0.48504800947891086 0.0 750000 1186 625
26 16.749464 2.1769047 12.252946 20.576464 3.9742825 3.8516874 0.0 11.648681 1000.0 1000.0 1000.0 1.4070939 -0.0046115965 2.6772068 -6.866455e-09 -7.3336153 10.034795 8.210258 -5.023046 24.095085 -0.0069337077 0.025946394 -0.012254031 -0.02051159 9.180295 -7.268203 0.6933714 0.02049134 28.0 0 1.0034242 0.000285 0.4840500140318596 0.0 780000 1214 1077
27 17.357664 1.8381888 13.752228 20.587948 6.6113467 7.073647 0.0 27.15489 1000.0 1000.0 1000.0 1.455318 0.29162946 2.9179893 -1.8819174e-08 -6.703208 9.807004 7.746761 -3.9805598 23.371887 -0.0069130594 0.022087613 -0.021310553 -0.017597273 9.990118 -7.8485117 0.69130737 0.021130465 79.0 0 1.0018413 0.0002844 0.4830519989405728 0.0 810000 1273 507
28 17.402742 2.8484645 7.701803 22.868471 3.6252096 3.953888 0.0 12.336385 1000.0 1000.0 1000.0 1.4914284 0.31878072 2.7639513 -2.0345052e-08 -6.1490965 11.53249 7.3823867 -4.526801 26.492247 -0.006892387 0.023225136 -0.038991183 -0.018539023 11.101191 -9.039055 0.6892395 0.02274413 46.0 0 1.0133095 0.00028379999999999996 0.48205400153539285 0.0 840000 1312 766
29 17.745905 2.3450017 13.094381 22.47483 6.1111016 4.8709445 0.0 16.871876 1000.0 1000.0 1000.0 1.4986805 0.22644904 2.8967085 6.1035155e-09 -5.931217 9.619913 8.034277 -5.796718 21.434616 -0.0068716733 0.0249562 -0.019078854 -0.01946635 9.585115 -7.426862 0.6871671 0.02037001 54.0 0 1.0003006 0.00028319999999999994 0.4810560015447731 0.0 870000 1356 684
30 17.44692 2.829589 11.712794 25.169104 5.020505 5.055475 0.0 19.039022 1000.0 1000.0 1000.0 1.5478443 0.36074728 3.1192298 1.4241537e-08 -6.9794407 10.025699 7.987526 -5.4870343 24.098135 -0.006850914 0.022659354 -0.059478775 -0.017783739 9.955673 -7.8415647 0.6850902 0.020146541 27.0 0 1.0208708 0.0002826 0.4800580075310835 0.0 900000 1384 1097
31 18.100729 1.6496803 15.173097 22.56114 5.854004 4.4022675 0.012986881 18.681908 1000.0 1000.0 1000.0 1.5766777 0.33702126 2.9953866 -4.0690105e-09 -8.769231 8.231778 7.7464514 -4.5016913 21.984116 -0.006830088 0.022196677 -0.018800722 -0.017430803 9.909456 -7.8007574 0.6830091 0.024500132 65.0 0 1.0087848 0.00028199999999999997 0.4790599994846701 0.0 930000 1434 593
32 18.836185 3.5030823 5.029848 24.188026 5.0803823 6.624419 0.0 22.002699 1000.0 1000.0 1000.0 1.6490227 0.2713664 3.0335777 -1.6276042e-08 -5.805467 10.234938 8.028926 -5.434431 23.66363 -0.006809227 0.02632324 -0.024194341 -0.021097787 10.17197 -8.121541 0.6809235 0.020951983 67.0 0 1.0059097 0.00028139999999999996 0.47806198611060285 0.0 960000 1486 578
33 19.033365 2.94568 8.504587 24.286228 5.648212 5.391439 0.0 16.308262 1000.0 1000.0 1000.0 1.6981543 0.3977195 3.000996 -8.646647e-09 -6.5342107 8.004776 8.309101 -4.4037547 24.226831 -0.006788326 0.025592517 -0.025441363 -0.02010557 8.586757 -6.653821 0.6788339 0.020977002 74.0 0 1.0092577 0.00028079999999999994 0.477064004531135 0.0 990000 1542 534
34 18.30423 2.0755506 14.502498 23.099348 5.0823617 5.7110415 0.0 20.652061 1000.0 1000.0 1000.0 1.6857527 0.34312284 3.0806763 -1.0172526e-08 -6.635557 8.798166 7.89623 -2.9799857 23.39302 -0.006767394 0.019342374 -0.024501197 -0.014619052 9.282209 -7.2594156 0.67673975 0.022093825 45.0 0 1.0127225 0.0002802 0.4760660064851852 0.0 1020000 1581 782
35 17.963947 2.4556906 12.098928 24.303753 5.4207497 6.190343 0.011671164 24.881157 1000.0 1000.0 1000.0 1.7024388 0.38508826 3.172977 3.0517577e-09 -8.598589 8.361215 8.16977 -5.02901 26.746355 -0.0067464155 0.01998746 -0.010335667 -0.015142832 10.444947 -8.1411 0.6746412 0.020635366 33.0 0 1.0004492 0.00027959999999999997 0.47506800080179984 0.0 1050000 1612 968
36 18.766916 2.1659415 14.874054 22.875858 6.548363 6.814955 0.0 21.759554 1000.0 1000.0 1000.0 1.7651786 0.32628435 3.1438193 -9.155274e-09 -6.5379443 8.384018 7.9161615 -4.8093905 25.005077 -0.0067253737 0.023209404 -0.04686141 -0.018477932 8.930469 -6.782446 0.6725381 0.02135565 44.0 0 1.0194547 0.00027899999999999995 0.4740699962916369 0.0 1080000 1650 790
37 18.736193 1.6423702 14.512925 21.451344 5.0339003 5.921087 0.0 23.783186 1000.0 1000.0 1000.0 1.774777 0.31153286 3.3525922 -6.1035155e-09 -9.292843 8.413547 7.642121 -4.771667 25.277462 -0.0067043067 0.020259008 -0.027074803 -0.015596856 9.158595 -7.1717033 0.6704308 0.021841358 68.0 0 1.0089976 0.0002784 0.473072001746849 0.0 1110000 1702 572
38 19.343042 2.0048409 14.514302 23.121614 4.9586873 5.2093925 0.0018753842 17.907736 1000.0 1000.0 1000.0 1.8068767 0.43288195 3.1041107 -9.6639e-09 -5.9364057 11.085361 7.3146095 -3.435372 27.953516 -0.0066831866 0.020477686 -0.06695126 -0.016003711 7.753292 -5.963356 0.66831875 0.023599759 43.0 0 1.0118212 0.0002778 0.472073997803164 0.0 1140000 1739 807
39 20.209906 1.8224409 15.49366 23.467766 4.6651764 4.909754 0.0 17.57225 1000.0 1000.0 1000.0 1.8351041 0.5002081 3.1255956 -6.1035155e-09 -5.717047 10.446813 7.495619 -4.343789 23.835445 -0.006662024 0.02289277 -0.016477 -0.018001402 7.367049 -5.692682 0.6662026 0.020142693 14.0 0 1.0112811 0.0002772 0.47107599339382866 0.0 1170000 1759 1549
40 18.298004 2.9077375 9.601372 23.68934 5.5334086 5.553875 0.012209885 21.13055 1000.0 1000.0 1000.0 1.819719 0.61391294 3.3243585 2.0345052e-09 -6.600611 10.277276 7.330532 -4.0681124 22.256052 -0.0066408105 0.021697363 -0.07917622 -0.017109 8.408273 -6.532843 0.664082 0.020158917 66.0 0 1.1032453 0.0002766 0.4700779974332304 0.0 1200000 1810 588
41 19.193377 1.9926046 14.886 23.20529 5.2126017 6.9790587 0.04049747 25.257326 1000.0 1000.0 1000.0 1.8734113 0.4086949 3.1695647 8.646647e-09 -6.5169616 8.694787 7.31803 -2.8728018 21.944946 -0.0066195666 0.02315537 -0.04206658 -0.018631548 8.224022 -6.283422 0.6619568 0.022389993 40.0 0 1.0087852 0.000276 0.46907999085743085 0.0 1230000 1845 849
42 18.378193 4.096884 0.33185202 23.902227 4.8617215 4.257101 0.0 12.445325 1000.0 1000.0 1000.0 1.8535838 0.68028915 3.4833016 4.0690105e-09 -8.968787 7.749791 7.188697 -3.185347 25.083431 -0.0065982696 0.02516756 -0.025444346 -0.020372733 7.425821 -5.869795 0.65982664 0.020048123 61.0 0 1.0069296 0.00027539999999999997 0.4680820106210549 0.0 1260000 1893 625
43 19.323294 2.2173326 13.064389 23.16604 8.189247 8.030154 0.0033200304 33.420475 1000.0 1000.0 1000.0 1.8686626 0.57948154 3.4054024 -2.0345052e-09 -6.1724424 8.878372 7.163431 -5.3621607 25.668377 -0.006576921 0.022157794 -0.05454865 -0.016978966 10.156946 -7.8816214 0.6576924 0.023251556 34.0 0 1.0143688 0.0002748 0.46708400990043564 0.0 1290000 1925 944
44 19.124228 2.6568077 8.609017 22.998035 5.4893274 5.569186 0.0 20.399609 1000.0 1000.0 1000.0 1.9096932 0.6635812 3.1902084 1.0172526e-08 -6.180967 8.012656 7.343156 -2.2707286 25.423765 -0.006555544 0.024238665 -0.02233363 -0.019471798 8.109121 -6.1537056 0.65555346 0.020352323 56.0 0 1.0092404 0.0002742 0.4660859978902244 0.0 1320000 1970 665
45 18.910109 2.8777697 9.673022 23.615593 5.5522614 7.002493 0.0 26.290937 1000.0 1000.0 1000.0 1.8904034 0.5251169 3.163886 0.0 -7.2443247 9.552648 7.6750383 -4.485406 26.78058 -0.006534096 0.025832547 -0.02901035 -0.020080062 10.166131 -8.048507 0.6534099 0.022206038 31.0 0 1.0049978 0.0002736 0.4650880114870078 0.0 1350000 2000 1006
46 20.216919 1.6734415 17.122343 22.928837 4.1127443 4.923388 0.00036509524 15.064503 1000.0 1000.0 1000.0 1.9145044 0.5118586 3.381321 0.0 -7.3279076 9.606579 7.916761 -2.1862879 25.921135 -0.0065126214 0.02482367 -0.026702069 -0.019259222 8.8962755 -6.7821336 0.6512619 0.025368318 18.0 0 1.0049353 0.00027299999999999997 0.46409000434407544 0.0 1380000 2021 1377
47 20.175964 2.1992798 14.792011 24.796032 4.779808 4.887264 0.0 19.814877 1000.0 1000.0 1000.0 1.9405779 0.5697439 3.745084 -1.4241537e-08 -6.9960446 8.22685 7.9645123 -5.6189365 23.868275 -0.006491079 0.026159352 -0.02603807 -0.020454446 8.921593 -6.9319363 0.64910895 0.021700852 58.0 0 1.0132306 0.0002724 0.463092013378182 0.0 1410000 2068 646
48 20.18596 2.2794485 13.412807 24.478992 5.374345 6.2965813 0.0 19.793364 1000.0 1000.0 1000.0 1.9539032 0.30637944 3.5921438 8.646647e-09 -8.064947 8.518115 7.591831 -2.6883254 24.911053 -0.006469519 0.025853984 -0.02264627 -0.020220654 7.8184958 -5.8416977 0.64695156 0.020238895 63.0 0 1.0031204 0.0002718 0.4620939926194436 0.0 1440000 2117 606
